0.000000 1.000000 2.000000 3.000000
1.000000 -4.000000 5.000000 -4.000000
2.000000 -5.000000 6.000000 30.000000
3.000000 -41.000000 7.000000 -238.000000
4.000000 190.000000 -27.000000 10474.000000
5.000000 -10257.000000 136.000000 1958640.000000
